,0,1,2,3,4,5,6
1441,87.61,92.86,0.35,0.22,8626.78,7685.79,95.06
1442,85.23,86.19,0.42,1.06,7435.64,7272.37,90.32
1443,87.61,90.24,1.07,1.67,8148.83,7680.84,94.39
1444,87.63,92.79,1.58,2.19,8615.84,7688.69,89.96
1445,88.67,84.7,-0.43,0.12,7178.66,7866.82,92.22
1446,86.53,84.9,-0.88,0.64,7215.45,7496.4,89.53
1447,88.62,93.24,1.87,0.64,8700.58,7867.54,92.01
1448,87.83,95.48,0.18,1.66,9122.54,7724.96,96.3
1449,88.57,91.22,0.98,1.28,8326.47,7857.0,97.85
1450,86.43,95.57,-0.46,0.79,9140.49,7477.84,91.78
1451,87.32,89.56,1.51,1.06,8026.61,7638.87,89.97
1452,86.14,89.81,0.49,0.95,8073.95,7427.04,92.26
1453,87.5,87.99,0.61,0.5,7742.11,7664.68,94.1
1454,90.41,83.89,-0.76,1.22,7040.1,8185.05,92.07
1455,87.86,89.78,2.17,0.28,8064.83,7732.54,90.98
1456,88.09,89.54,1.13,1.7,8023.31,7770.98,95.1
1457,88.11,90.48,1.29,-0.54,8190.6,,
1458,87.75,87.5,1.0,2.81,7660.28,7715.16,95.01
1459,88.26,88.15,2.53,1.08,7775.98,7801.88,93.19
1460,87.93,87.88,-0.13,-0.44,7727.11,,
1461,89.41,89.55,0.83,2.04,8025.14,8000.04,92.01
1462,87.1,94.14,0.56,2.07,8866.69,7600.33,93.87
1463,87.91,98.95,2.3,1.66,9799.1,7736.17,91.85
1464,89.82,92.85,-0.51,0.79,8625.74,8076.99,92.51
1465,88.18,90.56,-0.06,1.23,8205.54,7789.44,94.22
1466,89.31,91.38,0.75,1.62,8354.69,7984.77,93.66
1467,88.11,89.15,0.45,0.16,7949.5,7773.79,92.95
1468,89.22,90.49,1.91,0.58,8193.01,7971.15,96.17
1469,88.76,90.02,1.45,1.25,8110.08,7887.57,90.77
1470,88.06,86.17,-0.2,0.74,7433.6,7761.8,95.53
1471,87.72,99.56,0.11,2.2,9917.05,7703.6,93.85
1472,87.9,92.16,-0.58,1.46,8500.3,7734.85,94.95
1473,87.41,86.59,1.89,1.16,7504.77,7651.35,94.42
1474,87.59,84.57,1.01,0.14,7153.25,7678.33,90.18
1475,89.85,94.51,0.86,1.92,8937.74,8084.22,95.36
1476,88.18,93.07,2.05,1.35,8664.99,7784.39,95.87
1477,88.36,101.83,-0.71,-0.46,10373.81,,
1478,89.15,88.8,0.38,1.98,7890.8,7958.86,90.32
1479,88.64,82.89,1.85,1.23,6874.78,7870.77,94.57
1480,86.35,94.04,-0.08,1.34,8846.44,7467.14,92.85
1481,86.92,95.12,1.14,2.43,9052.19,7569.77,88.64
1482,88.67,83.49,-0.3,0.85,6978.59,7868.9,94.61
1483,88.46,84.11,-0.07,-1.04,7075.7,,
1484,88.33,99.29,0.46,2.46,9863.79,7815.4,91.58
1485,87.66,92.44,-0.58,-0.36,8546.56,,
1486,89.0,85.44,0.5,1.51,7302.76,7931.02,94.89
1487,88.38,95.24,-1.23,1.0,9075.19,7820.2,93.56
1488,89.2,86.43,1.36,0.86,7475.03,7965.62,91.95
1489,87.48,92.21,1.02,1.24,8509.64,7667.22,89.64
1490,86.98,93.81,0.08,-1.31,8800.84,,
1491,87.92,95.11,0.62,1.45,9049.92,7739.17,93.27
1492,87.95,96.18,1.07,2.05,9255.39,7746.26,94.73
1493,87.68,87.75,0.6,0.14,7708.37,7692.85,93.64
1494,87.05,94.09,0.75,3.01,8857.9,7590.97,93.48
1495,90.07,93.9,-0.83,0.76,8822.42,8121.29,97.0
1496,86.41,91.69,-2.47,2.38,8409.86,7478.73,89.1
1497,88.77,94.87,2.42,2.01,9004.19,7889.53,94.94
1498,88.26,86.59,1.46,1.06,7501.83,7797.1,95.48
1499,88.82,95.87,0.38,-0.15,9192.07,,
1500,90.9,86.89,-0.52,0.66,7556.5,8271.51,94.39
1501,89.44,88.08,-0.69,1.41,7761.94,8010.08,93.26
1502,86.52,94.66,1.61,1.82,8964.48,7494.82,89.16
1503,86.42,100.65,1.32,2.45,10135.36,7481.4,91.41
1504,89.48,82.19,0.17,1.07,6759.95,8013.07,90.76
1505,87.55,91.78,-0.33,-1.0,8428.26,,
1506,90.12,90.85,0.18,0.37,8256.52,8127.64,95.14
1507,86.73,98.76,1.61,2.14,9759.45,7532.47,92.99
1508,86.28,88.06,-0.01,0.71,7763.04,7454.27,88.34
1509,86.97,89.37,1.4,3.44,7992.54,7574.29,92.79
1510,87.48,80.35,2.58,0.84,6461.41,7663.41,91.15
1511,88.58,93.61,-0.76,-0.09,8766.8,,
1512,86.76,96.73,1.67,1.54,9361.97,7542.59,93.37
1513,88.94,90.19,2.61,1.97,8139.73,7921.31,91.89
1514,87.41,94.55,1.55,1.39,8942.56,7648.68,91.88
1515,89.21,87.55,2.8,0.77,7669.97,7968.88,93.25
1516,87.53,92.44,0.29,-0.62,8549.99,,
1517,87.76,91.61,-0.14,-1.11,8397.85,,
1518,88.85,87.46,0.85,1.25,7653.76,7904.3,92.76
1519,89.08,86.4,-0.0,-1.06,7473.59,,
1520,88.75,94.52,2.44,2.07,8940.25,7888.64,94.29
1521,90.94,87.28,-2.06,2.74,7621.68,8283.45,98.23
1522,87.34,90.39,0.77,1.76,8176.74,7640.28,91.53
1523,87.65,89.39,1.05,1.99,7995.71,7691.29,91.01
1524,88.16,88.0,0.77,0.75,7748.89,7782.19,92.3
1525,87.94,97.78,1.3,0.61,9567.83,7744.96,92.23
1526,86.72,95.43,0.61,-0.89,9110.9,,
1527,88.36,93.97,-0.24,0.04,8834.8,7813.24,96.14
1528,87.75,93.12,-0.87,0.52,8676.89,7709.49,94.33
1529,87.81,89.47,0.23,1.62,8010.76,7721.7,93.15
1530,88.33,89.62,0.1,-0.58,8033.48,,
1531,89.13,91.88,0.41,0.25,8445.4,7951.98,97.2
1532,88.17,91.45,-0.32,0.56,8367.3,7781.82,93.52
1533,88.55,90.37,0.36,0.23,8169.72,7850.72,93.52
1534,87.63,89.65,0.75,-2.53,8038.43,,
1535,86.32,94.61,2.76,2.04,8955.91,7465.29,89.7
1536,89.47,93.38,1.23,0.47,8722.66,8015.12,91.98
1537,88.61,90.76,0.49,-0.12,8242.45,,
1538,87.04,89.14,0.11,1.12,7949.71,7583.35,91.84
1539,87.6,85.15,0.89,1.85,7256.47,7687.54,94.38
1540,86.62,86.81,0.89,1.16,7545.22,7513.31,90.32
1541,85.88,91.24,-1.48,2.27,8326.04,7385.24,90.93
1542,87.55,87.69,0.6,1.25,7691.55,7676.18,93.67
1543,90.02,90.24,-0.42,1.06,8148.71,8114.18,97.14
1544,88.3,97.5,0.42,0.97,9509.8,7808.93,90.26
1545,89.02,83.05,0.03,1.93,6903.85,7934.89,89.92
1546,88.14,88.53,1.51,0.49,7842.35,7777.6,97.34
1547,87.78,88.4,0.13,1.93,7821.63,7714.9,94.19
1548,87.27,89.02,1.02,0.97,7925.17,7627.61,90.27
1549,86.8,94.3,0.8,0.25,8902.02,7543.7,92.48
1550,88.88,92.72,0.75,1.82,8598.66,7907.19,93.7
1551,88.2,91.39,1.88,1.3,8356.58,7793.5,98.25
1552,86.36,83.71,-1.28,2.6,7011.92,7469.42,91.1
1553,89.34,89.45,-0.17,0.56,8006.12,7992.09,95.71
1554,87.54,93.97,1.19,0.61,8834.15,7670.77,93.88
1555,88.48,86.82,0.39,2.16,7544.41,7836.88,91.49
1556,87.47,90.66,0.5,1.39,8225.41,7660.12,93.8
1557,86.14,86.27,-0.71,1.23,7447.43,7429.71,89.56
1558,87.87,91.62,0.75,0.78,8399.09,7730.01,96.49
1559,87.36,91.02,0.89,0.27,8291.6,7642.78,89.73
1560,87.4,90.8,2.83,3.41,8248.07,7649.36,91.87
1561,88.28,94.38,1.74,0.21,8914.27,7804.79,91.74
1562,87.15,86.09,1.14,0.4,7413.41,7605.33,92.6
1563,86.35,90.97,2.69,-0.21,8278.76,,
1564,88.04,87.85,0.58,0.93,7725.97,7761.67,93.04
1565,89.0,94.37,0.48,0.0,8913.52,7923.67,93.53
1566,88.47,90.84,1.72,0.6,8258.02,7838.04,92.53
1567,86.66,91.39,-0.2,-1.0,8354.91,,
1568,87.15,85.54,1.91,3.16,7325.28,7606.84,92.6
1569,87.15,90.45,1.06,1.59,8190.33,7607.79,89.79
1570,87.24,95.08,1.5,0.29,9042.2,7618.36,90.35
1571,88.55,94.6,1.1,0.76,8954.58,7854.74,94.68
1572,88.65,84.6,0.01,0.22,7163.7,7865.32,91.71
1573,87.32,90.09,0.55,-0.21,8120.58,,
1574,87.91,90.03,0.57,1.84,8109.87,7736.03,90.67
1575,87.39,93.21,-1.35,1.06,8693.07,7644.09,88.92
1576,87.67,84.33,0.64,2.35,7117.13,7698.68,93.43
1577,88.91,93.1,0.86,-0.62,8669.7,,
1578,89.47,88.07,-0.87,1.9,7763.6,8015.94,93.73
1579,89.72,93.52,-1.48,1.24,8747.66,8060.36,95.17
1580,86.95,95.46,-1.09,-0.58,9118.85,,
1581,89.63,90.59,-1.68,2.93,8207.27,8041.96,94.44
1582,89.09,88.43,0.2,-0.26,7821.93,,
1583,87.55,98.9,-0.09,-0.47,9787.57,,
1584,88.38,94.14,0.52,1.16,8869.26,7820.93,90.02
1585,88.05,97.74,1.52,1.06,9555.77,7765.23,93.13
1586,87.52,90.83,0.26,0.39,8254.51,7668.3,93.34
1587,88.58,90.62,-0.91,2.28,8216.59,7859.37,92.32
1588,88.61,86.33,0.29,1.34,7459.66,7860.63,92.11
1589,87.96,90.0,1.09,-0.07,8099.86,,
1590,88.11,89.65,2.51,2.42,8038.94,7776.39,93.76
1591,87.03,89.86,0.31,0.73,8080.77,7582.76,92.64
1592,89.24,96.47,0.66,1.43,9311.11,7975.86,92.31
1593,88.5,86.86,1.22,0.38,7548.73,7841.76,89.15
1594,88.3,87.28,0.08,1.02,7626.94,7804.95,92.2
1595,88.37,85.18,4.08,2.53,7257.96,7824.35,95.12
1596,87.95,92.56,2.5,0.98,8574.58,7749.17,92.77
1597,89.39,90.67,0.84,1.7,8226.2,8001.82,92.52
1598,87.22,87.85,-0.54,-0.17,7724.11,,
1599,85.46,97.94,-0.46,2.42,9597.7,7316.18,87.41
1600,87.78,92.34,-0.62,2.32,8531.35,7716.02,93.35
1601,87.52,93.19,-1.23,1.54,8688.6,7665.16,92.14
1602,86.05,82.03,1.09,0.08,6734.34,7412.68,90.1
1603,89.5,97.68,0.4,0.54,9548.09,8017.62,92.6
1604,87.24,92.11,0.21,0.48,8487.4,7619.8,91.65
1605,88.19,89.89,0.26,0.06,8082.81,7783.41,92.51
1606,89.05,96.4,0.47,1.02,9300.65,7938.93,94.21
1607,87.77,88.21,0.84,0.04,7786.5,7710.46,88.52
1608,87.62,88.69,0.02,1.34,7874.04,7685.2,93.49
1609,86.76,90.92,-0.09,0.2,8269.73,7537.61,92.83
1610,89.05,91.27,0.43,2.18,8334.31,7943.59,92.49
1611,88.38,85.41,1.79,1.57,7300.0,7821.69,94.48
1612,87.93,88.74,0.54,2.41,7876.74,7744.42,90.97
1613,89.47,92.3,0.06,1.24,8523.71,8012.14,93.14
1614,87.22,89.96,0.33,0.06,8096.43,7613.33,89.42
1615,87.69,90.74,3.36,0.56,8239.25,7699.61,94.94
1616,88.56,95.25,1.09,-0.88,9076.77,,
1617,86.48,93.72,1.52,2.25,8786.99,7491.6,89.59
1618,88.47,93.42,2.02,1.28,8735.45,7836.22,93.63
1619,87.06,90.93,0.92,1.67,8275.09,7589.52,91.02
1620,87.78,99.34,0.77,0.92,9879.11,7715.98,89.72
1621,87.05,86.0,-1.43,2.12,7399.98,7591.19,92.86
1622,87.27,97.99,1.61,1.45,9607.77,7621.84,91.28
1623,88.62,88.84,-0.1,1.25,7896.41,7862.42,96.32
1624,88.33,89.59,2.32,-0.22,8029.64,,
1625,88.25,98.11,0.29,0.55,9631.02,7796.62,94.16
1626,87.45,88.06,0.48,1.57,7758.49,7656.2,93.0
1627,86.6,90.43,0.87,0.89,8183.28,7508.63,88.28
1628,89.79,93.92,-1.6,1.17,8830.63,8074.34,91.42
1629,89.66,89.27,0.18,0.59,7974.75,8048.74,93.44
1630,88.58,86.26,1.22,1.15,7445.71,7857.73,94.42
1631,89.32,88.82,0.26,-0.16,7890.47,,
1632,88.72,93.04,1.92,3.45,8660.83,7885.38,92.12
1633,89.38,85.65,1.59,1.03,7341.05,7998.1,92.31
1634,88.28,92.51,0.82,-0.03,8562.02,,
1635,88.27,92.75,0.47,0.46,8607.62,7796.84,93.75
1636,87.14,88.36,2.83,1.57,7811.78,7602.19,93.8
1637,86.45,87.71,-0.38,0.32,7696.28,7481.04,91.5
1638,90.06,91.99,-0.32,-0.17,8468.13,,
1639,87.77,84.28,0.47,1.34,7111.05,7714.2,88.26
1640,88.1,96.63,2.72,1.8,9343.35,7773.32,95.29
1641,88.61,90.91,1.58,0.19,8271.15,7862.06,94.02
1642,89.09,94.74,0.11,-0.76,8981.34,,
1643,87.03,90.23,1.1,0.7,8143.59,7583.52,92.6
1644,87.11,91.48,1.1,1.27,8372.27,7598.11,91.37
1645,89.19,88.96,2.22,0.73,7918.91,7965.6,91.89
1646,88.64,84.58,-0.34,1.38,7157.34,7868.67,92.47
1647,89.49,95.28,1.46,0.01,9083.58,8010.81,91.13
1648,89.5,88.55,0.65,0.74,7847.86,8019.46,97.06
1649,88.62,93.04,-0.14,0.53,8659.24,7863.84,92.69
1650,86.26,88.13,-0.5,0.47,7772.7,7447.15,93.38
1651,86.98,87.21,0.66,1.97,7611.64,7572.78,92.23
1652,87.51,92.15,2.72,2.43,8497.79,7669.04,89.99
1653,87.57,91.89,-0.43,2.1,8450.86,7679.39,95.87
1654,86.63,92.21,2.75,1.28,8506.84,7517.34,90.55
1655,87.72,91.8,1.12,0.41,8432.27,7703.77,96.05
1656,86.65,94.07,-1.27,2.94,8853.35,7521.37,91.76
1657,88.31,83.96,0.28,-0.66,7055.35,,
1658,88.27,87.21,0.85,2.5,7612.49,7797.14,91.52
1659,88.65,88.17,1.96,0.75,7777.2,7866.09,92.53
1660,89.37,87.38,-1.54,1.57,7642.5,7998.12,91.78
1661,87.1,85.44,-0.52,0.9,7304.97,7593.46,92.69
1662,88.45,88.62,1.38,0.67,7858.21,7833.77,91.89
1663,88.8,91.23,0.73,-0.14,8324.85,,
1664,87.4,85.96,0.53,2.48,7396.04,7650.99,91.29
1665,86.78,89.44,0.09,-0.71,8005.51,,
1666,87.05,90.78,1.51,0.05,8243.78,7588.77,91.54
1667,88.83,92.86,2.48,1.55,8627.94,7901.84,93.73
1668,87.55,96.25,1.5,0.22,9267.16,7674.6,95.52
1669,88.33,90.24,1.06,1.3,8147.59,7809.4,94.69
1670,87.9,95.21,0.11,-0.73,9070.0,,
1671,88.64,94.2,0.91,1.12,8880.67,7864.89,94.25
1672,86.45,91.26,1.16,1.06,8334.04,7484.41,90.36
1673,86.04,97.22,0.53,0.73,9456.15,7410.36,92.32
1674,88.37,93.83,2.56,3.01,8811.14,7818.76,96.74
1675,86.55,94.37,-0.5,1.48,8911.04,7504.29,90.96
1676,87.27,87.68,2.3,0.33,7696.76,7628.24,92.87
1677,89.73,90.54,0.16,-0.55,8203.52,,
1678,87.28,91.06,1.12,1.35,8294.78,7625.82,92.48
1679,90.17,91.27,-0.55,0.77,8336.49,8140.81,95.89
1680,87.01,93.27,1.49,1.75,8704.89,7581.94,91.29
1681,90.19,95.98,0.85,0.9,9215.24,8143.82,96.48
1682,87.38,92.1,-0.79,2.36,8488.61,7647.62,91.5
1683,88.83,95.1,0.6,0.1,9046.58,7898.02,95.43
1684,86.87,88.43,-1.63,2.03,7823.88,7555.9,90.76
1685,89.7,87.68,-0.01,1.13,7693.3,8053.92,92.88
1686,88.98,92.06,1.7,0.86,8478.79,7927.56,92.92
1687,89.65,88.21,-0.53,1.22,7787.04,8045.64,94.21
1688,89.8,96.78,1.35,1.06,9368.57,8073.99,97.53
1689,88.28,87.51,1.44,1.74,7662.23,7805.04,94.73
1690,87.81,86.04,0.48,-0.48,7403.38,,
1691,89.56,86.94,-0.97,2.01,7565.78,8029.82,90.7
1692,90.31,94.29,-0.35,-1.56,8894.8,,
1693,88.52,96.37,2.45,1.6,9292.97,7847.08,93.86
1694,86.87,94.15,1.09,-0.96,8868.68,,
1695,87.61,86.9,0.5,0.6,7559.58,7682.23,93.28
1696,86.04,88.85,0.12,0.05,7896.69,7408.47,93.95
1697,89.78,92.44,-1.78,1.17,8549.54,8070.66,94.9
1698,90.72,91.21,-1.73,2.7,8324.43,8239.34,96.41
1699,87.5,95.48,0.7,1.81,9120.74,7665.97,88.32
1700,88.53,89.68,-1.9,2.93,8045.51,7848.65,90.67
1701,89.51,91.68,1.49,1.12,8408.98,8022.15,94.97
1702,86.31,93.8,-1.79,0.25,8805.76,7457.95,90.76
1703,87.08,92.78,1.41,1.86,8613.0,7594.97,92.85
1704,89.92,94.41,-0.2,0.34,8916.44,8093.04,94.69
1705,90.45,86.52,-0.34,1.16,7488.92,8189.02,98.13
1706,87.76,89.66,0.99,0.91,8043.16,7713.9,94.26
1707,88.4,81.39,-0.74,1.87,6629.62,7825.59,94.17
1708,87.9,93.83,-0.43,1.04,8810.03,7735.64,93.64
1709,87.34,95.97,-1.2,2.84,9213.1,7637.48,90.49
1710,87.31,91.64,2.0,2.51,8400.94,7633.97,92.31
1711,88.06,87.77,0.81,1.3,7708.79,7768.59,96.58
1712,87.33,89.21,1.59,1.62,7961.54,7632.96,93.85
1713,88.06,91.01,1.39,-0.26,8285.78,,
1714,88.64,92.32,1.62,2.39,8529.03,7866.35,93.28
1715,88.21,88.7,2.23,2.69,7873.08,7794.65,95.73
1716,87.52,90.26,2.94,1.89,8154.56,7667.79,91.37
1717,87.13,90.31,1.7,1.83,8161.03,7603.95,89.8
1718,88.78,87.97,1.14,0.47,7742.86,7891.54,93.0
1719,88.39,89.37,-0.07,-0.92,7988.72,,
1720,89.22,87.51,-0.32,2.55,7663.66,7971.34,95.75
1721,88.47,87.92,0.57,1.69,7734.53,7832.35,94.31
1722,88.24,90.2,0.99,2.4,8139.0,7799.7,90.58
1723,89.06,88.94,0.85,1.05,7911.58,7942.06,91.4
1724,86.9,89.77,1.5,1.74,8063.45,7560.97,93.62
1725,88.35,90.91,0.95,1.04,8269.75,7814.67,93.58
1726,89.4,95.96,0.03,-0.92,9212.53,,
1727,87.81,92.58,1.28,1.54,8576.45,7725.58,91.85
1728,89.08,91.14,1.34,1.76,8310.45,7945.14,90.53
1729,87.22,90.28,0.13,0.74,8156.06,7618.12,92.59
1730,85.93,89.69,-0.74,0.2,8049.37,7394.47,91.96
1731,87.44,89.33,0.76,0.19,7983.11,7653.99,90.03
1732,87.17,85.29,-0.69,0.06,7279.88,7604.4,94.84
1733,86.46,87.18,-0.42,-0.44,7602.5,,
1734,88.43,88.77,-0.02,-0.35,7884.21,,
1735,87.81,98.41,-0.48,-2.06,9687.22,,
1736,89.59,90.31,1.69,1.79,8161.18,8036.44,94.22
1737,86.53,95.97,-0.22,0.5,9215.88,7497.04,92.33
1738,88.42,92.9,0.29,1.66,8637.62,7828.28,88.81
1739,86.8,91.71,-0.97,1.78,8415.78,7546.81,89.25
1740,88.28,91.87,2.95,1.9,8446.53,7805.47,95.42
1741,87.08,95.12,-0.04,1.18,9055.04,7593.29,93.06
1742,87.52,95.8,-0.77,1.1,9181.4,7672.33,92.63
1743,88.23,92.9,1.21,3.03,8631.57,7797.12,95.21
1744,87.81,88.84,0.18,1.84,7894.33,7722.0,91.63
1745,89.03,89.66,0.39,1.19,8045.14,7933.96,91.14
1746,88.43,91.24,0.23,0.98,8328.64,7829.2,90.44
1747,88.51,90.87,1.28,2.78,8261.11,7846.77,96.47
1748,87.45,90.16,-0.0,1.16,8135.26,7656.62,92.3
1749,88.03,86.23,2.06,1.9,7442.77,7758.39,92.84
1750,88.7,89.5,-0.31,-0.75,8013.95,,
1751,88.65,100.06,1.48,2.12,10018.21,7869.73,91.29
1752,89.88,80.98,-1.16,0.54,6561.65,8088.46,96.62
1753,89.49,94.91,-0.58,1.87,9012.13,8015.93,97.71
1754,87.33,86.44,1.05,0.77,7480.07,7631.07,90.47
1755,90.74,93.07,-1.99,1.69,8671.02,8245.64,98.05
1756,87.57,96.33,1.28,2.42,9288.61,7677.45,92.85
1757,88.95,88.38,-0.53,1.11,7814.39,7918.11,93.48
1758,88.04,91.21,1.57,3.39,8326.84,7759.54,92.74
1759,89.42,89.98,1.45,1.47,8102.47,8007.84,92.48
1760,88.4,83.71,1.54,0.78,7013.65,7825.11,92.64
1761,88.96,90.56,0.5,-0.1,8204.15,,
1762,88.68,89.66,2.45,1.29,8044.57,7874.3,92.16
1763,88.98,94.24,-0.36,-0.93,8886.4,,
1764,87.47,88.43,1.58,1.85,7826.51,7661.51,89.67
1765,89.33,89.41,0.71,1.34,8001.98,7987.22,91.8
1766,87.43,94.91,0.34,0.22,9013.11,7651.78,90.89
1767,86.69,96.68,1.17,1.51,9350.01,7523.09,91.75
1768,89.03,87.94,0.1,1.61,7739.17,7931.36,89.98
1769,88.02,91.8,1.04,0.94,8435.62,7755.54,90.86
1770,89.27,89.88,-0.48,0.37,8084.1,7979.54,93.59
1771,88.61,92.2,1.65,2.89,8505.15,7861.58,93.34
1772,88.08,92.42,2.25,0.71,8546.01,7767.75,95.19
1773,89.36,92.07,0.69,1.19,8482.1,7996.46,95.09
1774,89.45,90.02,0.97,-0.39,8107.77,,
1775,88.42,92.54,0.88,1.17,8568.64,7824.88,92.21
1776,87.77,91.44,0.77,1.54,8364.3,7718.13,92.08
1777,87.92,97.63,0.33,-1.16,9535.62,,
1778,87.77,88.7,-0.65,0.97,7874.55,7713.21,91.82
1779,88.05,94.4,0.85,0.31,8917.14,7762.48,93.74
1780,86.99,95.99,0.79,1.29,9221.91,7576.9,91.52
1781,88.78,87.54,-1.0,0.93,7667.29,7893.59,95.27
1782,89.1,89.45,0.47,0.31,8006.37,7947.46,92.01
1783,88.6,92.29,0.87,-0.55,8521.79,,
1784,89.47,84.39,0.61,0.49,7128.66,8013.73,91.44
1785,87.69,97.17,1.55,2.02,9446.28,7696.45,89.67
1786,88.6,91.57,0.28,0.8,8392.08,7863.17,91.7
1787,88.5,95.42,1.51,0.76,9112.52,7841.39,94.0
1788,88.31,95.63,-0.05,0.99,9151.91,7807.39,90.85
1789,86.93,91.67,-1.02,-0.01,8409.52,,
1790,87.65,90.83,0.44,1.22,8257.61,7693.78,95.91
1791,88.84,87.88,0.92,3.14,7729.01,7899.91,93.79
1792,88.92,90.61,2.46,1.05,8215.82,7917.92,91.25
1793,90.36,87.34,0.91,2.25,7631.48,8176.04,93.35
1794,87.75,90.12,0.83,2.27,8127.77,7708.23,90.47
1795,88.35,86.06,1.63,0.41,7410.78,7814.78,93.55
1796,87.55,87.58,-0.09,-0.15,7673.33,,
1797,87.58,91.62,2.41,2.78,8399.73,7679.98,93.6
1798,89.07,94.2,0.58,2.63,8877.4,7942.76,94.23
1799,88.92,88.4,1.01,0.26,7818.3,7915.68,93.19
1800,88.41,89.08,2.23,1.19,7941.37,7825.9,94.1
1801,90.12,93.19,-1.2,2.8,8690.09,8134.68,95.35
1802,88.11,85.75,0.91,0.01,7357.39,7769.15,94.92
1803,86.31,87.26,-0.42,-0.44,7617.12,,
1804,87.56,87.71,1.85,1.26,7697.24,7679.68,92.77
1805,89.21,92.99,0.01,1.26,8654.43,7967.24,91.62
1806,88.84,87.1,1.4,0.62,7590.14,7902.51,95.32
1807,88.95,87.7,-0.07,1.42,7693.08,7921.39,93.78
1808,87.27,91.25,-0.09,1.52,8333.01,7627.44,89.78
1809,89.04,93.03,1.06,0.91,8658.51,7938.42,93.4
1810,88.09,93.13,2.24,2.84,8676.4,7773.18,92.41
1811,88.01,94.32,0.45,-0.22,8901.73,,
1812,87.4,93.64,1.27,2.03,8773.5,7654.86,92.47
1813,88.55,90.28,1.34,1.26,8154.1,7853.34,95.14
1814,88.39,94.84,-0.2,2.23,9001.8,7822.21,91.81
1815,86.85,92.85,-0.11,1.33,8621.7,7551.81,92.55
1816,88.41,90.61,0.91,0.53,8216.78,7827.22,96.57
1817,89.62,91.08,1.36,0.58,8299.24,8039.91,94.88
1818,86.16,94.12,-0.44,0.5,8866.87,7435.61,90.44
1819,87.76,88.98,0.1,1.65,7923.43,7711.45,90.44
1820,88.97,89.55,1.78,0.92,8025.85,7922.37,94.27
1821,87.64,93.25,0.39,2.32,8700.28,7692.02,92.79
1822,88.44,100.27,2.12,1.01,10061.46,7833.22,93.57
1823,87.95,98.53,0.21,2.56,9715.45,7747.39,93.6
1824,88.08,88.88,0.91,-0.5,7903.01,,
1825,85.97,86.85,1.4,2.72,7548.71,7401.48,89.85
1826,89.45,88.58,-0.91,2.57,7855.79,8011.36,96.11
1827,88.53,88.57,0.67,0.67,7850.16,7845.81,90.63
1828,86.61,93.9,-0.67,1.21,8825.06,7510.06,88.71
1829,88.22,90.68,1.24,1.87,8224.66,7795.21,96.79
1830,89.16,96.38,1.44,1.11,9294.96,7961.89,93.15
1831,90.99,85.43,-0.46,1.62,7301.83,8288.76,95.92
1832,88.66,97.36,-0.02,-0.33,9482.92,,
1833,88.68,88.0,1.66,1.58,7751.27,7875.78,95.37
1834,89.33,87.25,0.23,-0.04,7615.43,,
1835,88.7,90.07,3.19,2.03,8118.48,7881.52,92.22
1836,87.87,82.6,0.69,1.4,6825.43,7731.19,92.82
1837,89.54,93.51,0.26,0.94,8746.2,8026.03,97.35
1838,88.11,87.73,1.01,1.69,7702.47,7770.92,92.54
1839,87.81,90.41,2.35,0.24,8181.62,7723.34,93.37
1840,88.31,91.77,-1.29,0.39,8430.47,7809.82,93.87
1841,87.88,96.57,1.07,0.3,9328.7,7732.56,91.75
1842,88.69,93.81,1.23,0.78,8806.79,7871.79,93.65
1843,86.63,94.45,2.03,1.45,8926.96,7514.74,91.6
1844,87.66,86.66,0.64,0.4,7513.56,7691.21,94.01
1845,88.2,90.26,1.68,-0.24,8149.48,,
1846,87.96,90.78,0.48,1.13,8249.61,7747.72,92.82
1847,87.0,88.19,0.72,1.11,7785.04,7577.9,93.75
1848,88.06,92.01,0.89,0.25,8468.81,7766.0,92.77
1849,88.29,90.21,1.49,1.05,8142.93,7807.31,94.56
1850,88.61,86.9,1.39,1.41,7558.27,7857.95,96.26
1851,87.64,99.69,0.5,0.17,9943.95,7685.66,92.18
1852,87.35,98.05,1.15,1.21,9620.59,7639.4,94.92
1853,87.67,86.28,1.96,0.45,7451.27,7693.67,92.56
1854,88.05,86.37,1.49,1.31,7468.14,7762.16,90.41
1855,87.79,87.91,1.83,3.05,7732.07,7715.52,94.35
1856,88.17,97.96,0.45,-0.65,9602.55,,
1857,87.53,88.74,0.15,0.97,7878.97,7670.95,89.17
1858,87.62,88.37,0.91,2.25,7812.91,7686.1,90.39
1859,87.32,89.75,0.34,0.67,8057.47,7631.68,90.45
1860,87.46,94.78,-0.81,1.04,8988.08,7663.86,91.71
1861,88.64,89.43,-0.09,-0.85,7997.29,,
1862,88.53,81.86,0.61,1.67,6706.4,7847.11,93.26
1863,89.39,89.91,0.93,0.95,8092.85,7998.77,91.78
1864,88.22,90.26,0.92,1.84,8149.53,7791.9,91.34
1865,89.03,93.74,0.53,-0.08,8790.13,,
1866,88.85,91.22,0.97,1.38,8326.68,7901.76,95.54
1867,89.95,89.4,-1.35,1.19,7998.83,8101.28,94.96
1868,87.98,88.44,2.87,0.6,7826.33,7754.42,91.94
1869,88.8,95.9,2.06,1.57,9205.77,7897.17,95.15
1870,88.19,91.79,1.15,0.21,8427.27,7784.87,91.03
1871,89.41,94.59,-0.15,-0.26,8950.3,,
