,0,1,2,3,4,5,6,7,8
1694,66.74,6.18,8.03,8.32,87.01,8.44,7.02,4464.27,283.3
1695,66.4,3.72,8.29,7.59,75.12,8.11,3.55,4421.21,228.25
1696,67.28,4.1,9.59,8.09,86.38,8.36,4.49,4534.22,247.81
1697,60.93,5.16,8.71,7.93,80.9,9.4,4.76,3722.79,237.99
1698,64.61,4.85,9.61,9.49,109.87,6.86,5.58,4182.28,276.09
1699,71.2,4.07,7.13,8.79,95.72,9.38,1.39,5081.82,249.62
1700,63.74,4.69,8.52,6.53,63.54,9.76,8.0,4070.95,261.77
1701,63.71,5.22,8.12,9.57,110.3,11.03,6.06,4064.99,286.45
1702,73.98,4.18,9.74,7.66,81.12,9.18,5.57,5480.38,262.53
1703,71.23,4.63,8.7,8.47,89.55,6.24,7.22,5082.98,288.97
1704,62.16,3.22,8.6,7.6,77.24,9.8,1.97,3872.48,213.28
1705,60.72,3.05,6.25,8.27,79.98,6.3,10.05,3692.3,306.73
1706,55.08,5.26,7.78,8.27,84.05,8.72,1.17,3046.29,211.08
1707,58.01,4.66,6.4,6.58,57.51,10.1,3.92,3369.5,204.62
1708,64.07,4.21,8.94,7.52,76.99,8.6,5.69,4113.37,241.8
1709,65.66,4.01,6.88,9.39,103.77,3.38,4.75,4314.85,258.23
1710,67.42,5.19,7.76,8.25,83.98,6.96,3.83,4554.72,240.38
1711,64.4,5.65,6.83,6.51,59.7,6.92,6.46,4161.26,235.49
1712,65.94,4.27,7.35,7.38,71.7,6.27,9.11,4357.12,292.97
1713,68.67,4.23,9.46,8.09,87.88,8.39,2.11,4727.05,231.92
1714,68.03,4.08,7.79,8.49,86.84,6.18,7.41,4637.59,284.85
1715,69.58,3.88,8.22,7.8,81.24,13.21,5.13,4847.12,259.26
1716,68.08,4.68,7.64,6.87,63.91,7.31,6.57,4645.76,251.54
1717,69.33,3.76,8.03,6.53,57.71,7.47,3.02,4813.4,213.15
1718,72.99,5.72,7.92,7.76,78.81,10.21,4.36,5339.82,254.9
1719,65.78,3.31,6.64,9.22,102.91,7.87,1.22,4334.01,239.34
1720,71.33,4.67,8.22,8.64,93.72,9.08,3.11,5098.02,250.03
1721,60.88,3.9,8.21,9.22,100.62,10.49,4.37,3716.1,254.0
1722,71.01,6.33,10.12,7.11,69.59,7.4,7.49,5055.24,275.69
1723,60.95,5.27,7.87,7.39,71.76,8.91,5.94,3725.63,240.67
1724,66.96,4.78,7.02,7.73,77.5,7.69,7.62,4499.0,276.63
1725,61.99,6.42,5.76,7.41,68.94,9.26,4.12,3856.19,226.66
1726,66.59,5.13,7.09,7.96,80.14,8.09,3.85,4446.05,243.07
1727,67.62,3.83,7.81,7.61,75.72,9.29,3.82,4581.82,234.86
1728,61.48,3.43,7.59,7.93,81.17,8.81,2.51,3784.56,217.97
1729,69.74,3.42,8.4,6.72,64.45,8.97,5.75,4868.6,242.13
1730,58.71,3.34,7.4,8.74,93.01,8.37,6.12,3456.26,256.21
1731,64.58,5.05,8.74,7.41,75.64,6.83,5.61,4181.8,237.78
1732,65.25,5.5,8.06,10.38,126.1,8.8,0.83,4266.65,265.64
1733,64.25,3.7,7.79,9.24,105.1,4.18,6.96,4134.82,277.76
1734,66.27,4.9,8.47,7.7,81.28,9.94,4.95,4399.73,246.25
1735,65.67,2.99,8.5,6.94,61.59,11.47,6.97,4319.64,256.9
1736,58.47,2.23,8.65,7.49,76.88,9.38,2.49,3423.22,204.99
1737,61.27,4.5,8.19,7.58,76.55,7.81,5.79,3764.46,239.37
1738,70.85,2.42,8.48,6.86,61.54,9.52,4.26,5022.08,232.76
1739,61.38,4.92,8.9,8.51,92.46,6.57,10.4,3774.61,325.58
1740,69.2,3.81,9.31,8.56,94.65,7.45,7.69,4797.8,295.59
1741,59.4,4.47,8.6,8.14,83.46,7.96,5.84,3538.37,242.05
1742,69.87,4.09,6.71,8.27,81.05,7.24,6.19,4890.34,269.77
1743,68.53,5.49,7.62,6.75,63.59,11.63,3.44,4707.98,228.65
1744,70.12,5.25,8.36,9.52,111.7,8.15,8.07,4928.42,321.69
1745,67.68,4.99,9.38,9.68,115.46,5.47,3.53,4589.41,263.99
1746,68.84,5.29,7.0,8.5,87.82,7.74,3.0,4751.12,246.93
1747,67.77,6.67,9.08,7.71,77.4,7.61,3.39,4606.44,236.11
1748,71.03,1.85,6.9,8.69,90.79,6.5,5.58,5047.88,266.64
1749,68.43,3.23,6.96,6.2,54.24,4.9,4.79,4684.91,216.17
1750,64.89,7.17,8.22,7.28,72.27,9.62,4.17,4226.32,235.62
1751,68.9,3.97,9.9,8.63,95.15,8.84,-2.49,4752.72,243.51
1752,65.96,4.51,6.61,7.21,70.32,11.67,6.53,4365.08,258.22
1753,67.57,5.28,6.07,7.51,72.3,7.59,2.6,4578.52,224.55
1754,60.91,5.94,7.43,7.3,69.05,10.68,7.58,3723.61,267.6
1755,63.67,3.28,7.38,6.81,64.68,8.97,5.63,4061.19,234.66
1756,72.15,3.66,8.0,8.72,93.21,8.48,6.39,5218.92,288.37
1757,72.76,4.17,9.29,9.53,107.97,7.63,10.66,5300.95,375.08
1758,61.33,3.76,6.81,7.14,68.57,7.56,4.37,3768.07,213.11
1759,63.66,4.72,8.36,7.3,72.95,6.47,4.83,4064.12,226.26
1760,65.44,3.65,6.0,6.93,62.52,9.91,5.06,4289.5,232.77
1761,63.56,3.34,8.28,9.17,102.94,8.57,3.88,4043.82,252.7
1762,72.01,6.54,8.5,7.35,74.39,10.99,6.68,5194.3,282.5
1763,71.09,4.68,11.0,9.2,113.65,8.18,3.01,5062.38,261.86
1764,61.99,3.61,7.44,7.61,76.1,6.93,8.62,3851.38,275.41
1765,69.43,5.34,7.83,7.67,75.29,8.98,5.64,4832.78,256.87
1766,67.79,3.7,8.03,8.28,86.27,6.65,7.12,4604.47,273.43
1767,63.27,3.34,9.66,8.08,86.16,7.61,3.79,4010.99,230.9
1768,59.2,4.95,8.25,7.82,77.35,4.49,8.31,3515.3,266.66
1769,70.52,5.73,8.33,9.69,111.2,5.55,6.12,4983.53,293.4
1770,71.12,2.46,9.12,8.86,98.5,5.02,5.16,5062.85,260.53
1771,66.21,4.09,6.84,8.45,88.32,9.21,5.12,4388.78,252.8
1772,66.53,5.18,9.36,7.01,70.22,8.48,7.27,4439.47,262.99
1773,66.67,5.94,6.63,9.14,99.25,7.59,3.92,4452.37,259.18
1774,65.55,4.22,8.54,9.89,115.98,8.59,9.14,4303.9,340.48
1775,60.4,4.11,6.71,6.77,63.82,10.67,1.73,3657.85,198.3
1776,62.15,4.32,9.71,6.63,68.03,7.71,4.3,3872.52,210.54
1777,69.78,3.06,7.6,7.71,78.01,11.82,8.92,4875.13,305.86
1778,62.65,5.37,5.94,9.15,98.37,6.38,7.78,3935.53,295.43
1779,72.31,2.95,9.02,7.89,80.14,7.33,8.95,5234.97,309.89
1780,66.69,2.71,8.54,8.49,89.25,7.55,3.14,4457.81,237.17
1781,69.02,5.23,8.94,9.14,103.68,6.63,9.47,4773.58,335.08
1782,68.5,4.9,7.87,8.16,84.44,5.88,7.48,4706.15,282.25
1783,65.59,4.45,9.24,9.4,105.93,7.95,3.8,4310.88,260.66
1784,65.56,4.87,8.02,8.53,90.77,3.64,6.5,4307.23,265.05
1785,64.61,3.69,7.61,8.04,83.68,9.32,5.94,4183.99,253.64
1786,63.94,4.53,7.27,9.75,112.43,9.2,5.8,4096.69,280.92
1787,69.51,2.87,8.62,7.27,72.04,10.26,1.11,4838.22,220.81
1788,69.16,4.71,8.9,8.23,86.04,8.06,3.98,4793.08,247.92
1789,65.31,4.74,6.55,9.55,102.24,1.97,4.54,4273.11,257.87
1790,71.72,3.75,7.26,7.48,73.05,8.66,0.61,5150.03,224.2
1791,61.24,4.35,7.47,6.72,62.16,8.36,4.19,3761.81,211.7
1792,68.69,3.25,9.04,8.5,93.93,7.75,6.89,4727.49,282.71
1793,66.42,4.39,7.28,8.24,84.66,8.3,4.09,4422.77,246.16
1794,65.77,3.24,8.02,8.11,83.03,10.01,3.6,4333.05,233.45
1795,55.44,2.73,6.66,7.27,69.68,9.69,5.22,3077.96,213.4
1796,70.18,3.55,8.45,7.69,77.77,8.7,5.66,4932.09,262.67
1797,65.2,2.08,7.62,6.98,65.08,7.82,4.27,4255.15,217.08
1798,74.33,4.47,9.25,7.81,83.02,7.58,5.95,5533.83,269.49
1799,74.25,4.34,9.42,8.61,95.98,8.69,6.33,5521.82,291.2
1800,65.51,3.01,8.05,8.33,86.87,6.76,4.82,4301.89,244.54
1801,71.63,3.58,7.71,8.55,89.29,8.69,5.83,5134.33,272.15
1802,67.3,2.75,9.51,8.11,87.06,7.58,7.7,4539.69,278.09
1803,64.08,5.8,9.86,7.03,74.93,5.74,6.59,4120.52,241.56
1804,70.02,3.2,9.86,10.2,124.83,7.96,7.92,4910.1,329.29
1805,59.5,4.1,6.36,5.46,47.05,8.47,4.52,3548.26,192.45
1806,65.61,3.9,8.4,9.85,114.98,7.16,5.19,4312.39,278.14
1807,70.89,2.22,9.2,8.66,96.25,9.88,2.2,5032.71,242.23
1808,71.62,4.12,7.92,7.4,72.18,8.78,1.92,5140.31,229.97
1809,59.19,4.38,6.75,6.81,61.59,9.54,4.97,3511.12,218.45
1810,60.61,6.31,6.73,8.77,91.91,4.07,6.11,3690.1,258.87
1811,67.21,3.31,9.55,8.26,87.91,9.6,7.32,4525.31,282.88
1812,66.52,2.67,9.56,6.33,58.99,11.04,7.0,4430.55,248.24
1813,65.02,3.43,7.82,8.06,81.42,7.94,6.68,4237.25,260.54
1814,60.9,4.29,7.3,7.91,81.07,8.63,9.67,3720.6,302.93
1815,68.73,3.55,7.72,10.17,123.17,5.77,5.19,4729.9,287.69
1816,59.26,4.1,8.63,7.54,76.12,9.6,2.72,3525.12,211.88
1817,65.56,3.54,7.04,8.62,89.23,6.46,9.35,4302.45,311.01
1818,71.07,4.86,6.34,8.58,89.94,4.73,4.17,5059.04,251.57
1819,64.63,4.9,7.49,6.07,54.16,8.78,10.62,4186.86,308.27
1820,65.9,4.4,7.09,7.58,73.34,8.41,3.96,4351.77,234.69
1821,63.44,3.59,7.42,6.55,60.1,5.62,8.52,4032.82,261.98
1822,69.14,4.64,7.35,8.53,89.39,9.49,6.8,4789.82,284.88
1823,68.64,4.51,9.14,7.3,74.52,11.51,6.4,4722.21,261.62
1824,59.6,6.01,6.6,7.24,65.77,7.03,5.5,3564.72,230.3
1825,72.57,5.18,7.51,9.02,98.46,8.03,5.84,5277.06,288.37
1826,69.78,4.18,9.65,8.35,89.52,10.09,6.26,4877.96,275.26
1827,68.48,4.7,7.87,9.0,95.44,11.28,5.43,4699.55,277.92
1828,58.09,4.93,6.37,8.85,94.2,10.03,8.33,3386.07,289.1
1829,66.55,4.13,8.81,9.02,101.64,5.2,4.19,4437.71,247.69
1830,67.37,5.57,7.79,8.12,85.81,8.07,5.2,4548.08,255.81
1831,68.64,4.87,9.09,10.79,136.58,7.98,6.32,4717.2,319.64
1832,73.85,4.85,9.43,8.3,91.46,8.37,3.02,5463.77,254.82
1833,69.7,5.01,6.7,7.96,82.21,8.45,3.25,4869.07,239.5
1834,67.07,4.65,9.61,8.19,85.67,7.93,7.25,4514.36,280.8
1835,67.93,2.59,8.08,9.26,102.25,5.21,4.67,4616.44,256.95
1836,65.51,2.35,9.37,8.2,85.71,4.41,6.06,4299.07,247.49
1837,64.84,5.64,7.63,6.3,59.84,9.28,1.68,4217.06,204.03
1838,67.94,2.98,8.38,7.16,70.95,7.49,9.25,4620.04,292.41
1839,69.59,5.7,6.9,7.1,69.06,11.94,4.66,4853.25,246.98
1840,73.13,3.64,7.56,7.82,80.03,5.72,5.47,5355.36,256.33
1841,67.37,4.01,7.3,8.15,80.7,5.48,5.14,4547.87,246.22
1842,67.19,4.97,7.7,6.91,65.0,7.24,7.71,4526.62,264.16
1843,67.94,4.37,8.31,7.57,76.66,5.57,6.02,4622.57,250.59
1844,68.58,2.91,7.84,7.89,80.41,6.95,6.9,4708.43,267.54
1845,70.12,3.57,7.37,5.88,52.34,6.39,7.02,4926.09,246.83
1846,59.41,3.42,7.41,6.82,63.65,10.27,5.62,3540.12,224.03
1847,61.14,2.87,8.21,8.42,90.57,10.67,6.87,3739.17,268.87
1848,68.29,3.06,9.61,8.19,86.08,6.69,8.05,4673.76,289.12
1849,60.93,4.75,7.31,7.08,69.74,8.92,4.1,3721.08,216.95
1850,63.35,2.71,9.64,7.67,77.48,8.73,4.73,4018.37,231.33
1851,66.33,3.65,6.33,7.08,63.87,8.52,5.8,4408.05,242.11
1852,65.77,3.93,8.91,8.74,94.91,7.49,6.33,4332.05,270.63
1853,70.47,5.67,8.98,8.15,87.05,10.7,1.86,4977.55,240.94
1854,64.31,4.05,8.73,8.37,88.68,9.04,6.29,4148.76,262.47
1855,66.3,5.25,9.27,7.17,70.64,8.85,4.82,4405.32,236.35
1856,68.75,3.71,7.39,9.5,109.04,7.15,7.49,4734.49,308.82
1857,68.55,4.61,10.45,7.99,86.37,8.08,7.11,4714.71,279.62
1858,66.74,1.7,6.87,9.08,97.43,8.95,3.17,4458.35,246.36
1859,68.79,4.1,8.52,9.51,110.74,5.64,3.95,4741.05,261.05
1860,64.33,5.4,8.63,7.19,69.49,10.65,1.79,4149.74,211.4
1861,66.77,3.56,7.16,6.83,60.11,10.51,3.87,4464.6,226.01
1862,73.95,2.59,8.1,6.37,59.46,7.47,2.68,5473.05,214.92
1863,60.69,4.39,8.65,6.34,62.4,9.97,6.71,3691.23,233.76
1864,70.81,6.06,8.6,8.64,91.49,4.74,3.64,5024.45,255.83
1865,62.4,2.38,7.89,7.58,71.19,6.5,5.03,3897.15,225.86
1866,67.68,5.48,8.25,8.14,88.11,10.71,5.65,4589.83,264.22
1867,67.7,3.35,7.82,8.48,90.69,9.54,7.09,4593.76,282.56
1868,69.72,3.95,8.17,7.34,70.04,8.24,5.42,4869.94,247.6
1869,68.96,4.97,8.81,7.18,70.81,5.42,3.66,4764.86,224.03
1870,67.62,4.62,7.94,8.95,101.61,4.03,5.52,4581.95,261.71
1871,68.83,5.27,9.51,7.56,83.77,7.98,3.92,4748.88,234.31
1872,65.58,4.2,7.96,8.8,93.62,9.08,5.71,4310.76,268.64
1873,67.3,5.0,8.05,8.18,86.46,3.17,5.78,4539.77,249.93
1874,72.0,2.71,8.85,9.24,105.08,8.38,2.68,5186.8,260.63
1875,62.7,3.28,5.73,9.47,101.16,12.69,7.97,3937.79,311.16
1876,64.55,4.94,6.82,7.89,80.66,9.14,7.01,4178.69,267.5
1877,68.48,4.3,7.39,6.35,61.01,8.06,6.04,4698.78,241.0
1878,59.71,5.06,7.89,6.5,59.62,5.84,4.92,3578.31,208.24
1879,65.62,4.27,7.84,7.84,78.84,5.95,5.87,4314.28,246.59
1880,65.49,2.76,7.33,6.87,64.09,7.71,2.3,4295.79,207.5
1881,68.12,3.8,6.75,9.46,104.75,6.63,5.35,4645.54,276.42
1882,65.51,5.56,6.4,7.59,74.62,8.0,4.76,4301.32,237.89
1883,67.79,4.52,7.65,7.99,81.75,8.74,3.93,4602.96,239.89
1884,69.06,4.96,8.44,6.76,64.77,9.75,4.37,4780.83,232.59
1885,71.06,4.55,8.14,8.75,95.66,10.37,4.55,5058.14,267.19
1886,64.92,4.91,7.47,8.13,81.57,9.37,3.8,4224.51,236.3
1887,67.91,4.83,7.98,8.93,95.85,6.58,9.88,4623.32,338.7
1888,73.24,3.67,7.86,10.65,132.65,6.13,7.42,5370.8,334.75
1889,68.3,5.33,6.77,6.93,64.75,11.59,2.54,4673.09,223.92
1890,67.07,5.23,8.05,8.49,89.56,12.05,9.84,4506.94,337.88
1891,66.15,5.71,7.81,6.85,63.96,6.27,4.1,4387.16,218.83
1892,71.22,4.66,9.75,10.42,133.52,7.8,4.68,5079.13,297.81
1893,77.58,5.15,10.56,9.62,114.22,10.94,8.61,6031.13,356.87
1894,64.23,2.89,6.63,9.94,111.35,3.35,3.65,4127.19,249.2
1895,62.09,4.64,7.6,8.83,98.54,4.59,2.97,3866.19,229.15
1896,64.54,5.38,7.96,8.89,96.75,6.01,9.46,4178.03,319.12
1897,63.11,3.69,7.25,8.56,91.52,0.87,4.33,3993.99,226.52
1898,61.34,5.56,5.95,7.35,69.43,9.36,3.92,3773.84,223.45
1899,67.73,3.74,10.3,7.88,86.88,7.5,6.85,4595.03,264.03
1900,67.04,1.66,9.53,8.47,90.66,4.69,5.37,4497.04,250.33
1901,72.91,4.68,8.88,8.98,102.03,6.38,6.48,5322.55,289.49
1902,68.59,6.24,8.51,8.04,83.42,8.28,7.07,4718.65,279.1
1903,65.39,3.17,8.38,8.45,90.13,10.33,7.21,4282.39,280.0
1904,71.9,4.02,8.74,7.74,79.92,9.44,5.35,5180.44,257.54
1905,63.46,4.74,8.95,8.93,100.53,6.96,9.44,4035.49,319.23
1906,66.93,3.64,7.26,7.55,71.65,8.05,9.59,4487.61,305.14
1907,72.44,4.73,9.64,9.03,102.6,6.2,5.47,5259.91,276.01
1908,64.55,2.73,7.59,7.88,77.47,8.45,2.8,4175.7,221.63
1909,67.09,4.15,8.51,7.2,70.61,10.05,5.08,4510.21,243.96
1910,70.67,2.82,8.64,8.82,95.46,8.34,5.97,5000.46,275.84
1911,63.77,3.44,7.27,6.88,57.72,12.11,6.24,4070.59,242.16
1912,58.92,4.15,8.57,9.39,106.79,6.94,7.57,3481.42,288.31
1913,71.71,2.72,7.74,8.06,81.57,10.08,6.3,5147.93,272.61
1914,66.76,6.93,8.98,8.95,101.51,7.62,3.47,4469.23,256.65
1915,58.49,1.86,6.23,6.15,51.68,8.71,0.24,3428.32,176.25
1916,73.97,3.15,9.58,6.32,60.36,8.36,5.92,5477.74,246.48
1917,70.2,4.39,8.7,7.94,83.94,9.92,4.12,4937.9,247.83
1918,62.22,4.09,8.96,8.22,87.13,9.75,1.98,3882.95,220.75
1919,65.38,5.36,6.73,8.31,85.52,7.87,8.62,4291.14,300.23
1920,72.93,4.55,5.12,6.65,54.09,9.12,1.64,5328.34,218.05
1921,69.51,5.32,8.7,8.08,85.33,8.71,7.28,4840.75,285.05
1922,60.05,3.82,8.21,7.05,68.16,8.36,1.74,3619.2,197.43
1923,65.49,4.77,6.56,8.37,86.15,9.48,2.45,4298.51,239.12
1924,59.88,4.97,8.46,8.92,95.9,5.34,7.55,3595.54,279.69
1925,64.93,2.45,7.77,8.66,90.57,5.83,4.28,4217.94,244.49
1926,69.03,2.21,9.49,9.2,104.93,6.74,5.02,4766.77,264.47
1927,68.66,4.25,9.96,8.63,95.38,6.12,9.8,4723.36,330.34
1928,71.84,5.15,8.72,8.17,84.92,8.24,2.83,5175.19,243.45
1929,69.3,2.23,8.25,6.63,60.02,10.14,2.56,4807.68,211.47
1930,64.76,3.22,7.41,6.91,66.5,5.15,4.29,4201.49,215.17
1931,63.95,4.41,7.64,7.19,69.99,9.01,3.28,4097.53,219.84
1932,74.91,4.37,8.51,7.95,81.03,9.85,4.27,5617.44,255.62
1933,73.92,3.85,8.04,8.94,96.2,8.9,5.34,5473.26,278.9
1934,68.43,5.1,7.1,7.92,77.56,10.81,0.93,4691.53,237.0
1935,61.55,3.44,8.7,7.09,69.3,9.42,4.77,3794.09,223.77
1936,67.5,2.54,8.0,8.97,101.86,7.34,7.19,4558.06,287.01
1937,65.68,4.63,7.89,8.24,88.49,4.95,8.94,4324.88,298.58
1938,55.23,5.06,7.67,6.51,60.77,8.15,3.03,3065.45,192.58
1939,61.07,5.63,7.6,8.1,85.05,5.14,7.02,3736.88,261.28
1940,67.21,5.19,9.79,6.24,60.79,8.6,5.36,4529.47,232.11
1941,58.8,3.75,7.57,7.42,73.84,6.67,8.96,3467.12,274.33
1942,62.9,4.14,8.0,8.54,90.79,5.13,6.49,3968.39,262.1
1943,64.8,6.08,8.43,8.04,85.45,6.3,8.03,4213.85,284.72
1944,65.9,4.91,7.24,9.86,112.94,7.31,7.71,4354.23,315.08
1945,71.68,4.41,7.38,7.94,81.81,9.39,0.59,5150.2,235.14
1946,69.33,4.57,8.56,7.02,66.23,7.36,3.98,4812.99,226.52
1947,63.13,3.28,7.42,7.02,67.55,9.77,3.53,3993.4,215.77
1948,64.14,4.7,9.03,8.2,89.35,6.69,7.59,4126.55,278.43
1949,62.17,3.75,8.43,6.91,66.24,9.27,3.03,3877.16,206.25
1950,68.55,2.86,7.47,9.05,98.44,6.27,8.23,4707.21,309.51
1951,73.0,5.42,9.8,8.08,83.91,10.34,2.45,5340.87,247.09
1952,63.05,5.21,8.84,6.89,69.28,7.63,7.22,3985.92,248.23
1953,66.58,3.81,7.56,10.09,122.47,6.38,6.17,4438.76,296.08
1954,66.83,4.12,8.27,9.26,105.28,7.85,5.26,4473.72,271.04
1955,56.83,4.54,7.4,5.75,52.89,7.03,8.53,3236.72,240.81
1956,65.98,3.15,8.6,8.74,96.2,8.6,7.25,4361.14,289.13
1957,70.21,4.13,9.21,8.23,87.84,7.69,6.61,4935.06,279.41
1958,63.34,4.54,9.17,7.42,76.74,9.2,9.48,4017.91,301.35
1959,65.56,4.48,8.04,10.22,122.25,5.6,3.36,4305.73,265.54
1960,68.95,4.4,8.11,8.36,84.81,4.43,8.1,4765.73,292.04
1961,62.17,4.31,8.29,7.79,78.4,6.47,6.44,3875.38,250.54
1962,66.62,3.76,10.43,6.52,66.32,8.91,5.87,4443.18,235.79
1963,72.43,4.31,8.25,6.08,55.52,11.68,5.11,5253.13,237.85
1964,62.95,3.53,8.74,8.7,96.26,6.33,8.08,3971.24,286.98
1965,73.36,4.27,8.22,8.21,82.31,7.77,5.41,5389.69,265.16
1966,62.46,2.93,7.72,8.38,85.93,7.17,4.27,3905.49,230.44
1967,61.83,4.48,6.33,8.93,91.97,6.31,8.71,3832.58,302.45
1968,71.72,3.38,9.76,8.85,98.83,9.14,2.78,5154.5,253.53
1969,67.57,3.95,8.37,7.7,78.19,8.31,5.25,4574.28,249.43
1970,58.2,4.51,5.64,8.78,89.78,7.25,6.39,3396.65,256.26
1971,67.64,2.02,9.44,8.69,94.23,12.14,7.32,4579.05,295.78
1972,65.71,3.82,8.36,6.22,59.91,4.53,3.89,4325.08,200.64
1973,68.24,4.16,8.32,7.66,78.6,7.42,7.37,4666.07,270.84
1974,68.9,5.41,6.88,7.4,73.35,7.18,5.99,4758.47,252.57
1975,65.01,3.66,8.68,7.26,71.52,9.34,1.52,4231.63,210.53
1976,70.79,3.5,8.6,6.78,63.88,12.2,3.43,5019.06,229.9
1977,64.38,5.14,10.05,8.26,92.35,6.96,7.38,4157.25,278.73
1978,66.76,5.43,7.63,8.85,95.54,7.47,2.81,4469.79,245.64
1979,60.46,2.31,9.21,6.96,69.99,10.66,3.0,3658.75,203.81
1980,62.9,3.84,8.83,7.14,71.85,9.93,6.75,3966.47,250.52
1981,73.65,3.71,8.62,9.15,104.09,6.13,5.33,5433.53,278.58
1982,62.42,3.43,8.07,7.59,76.84,8.2,4.93,3901.4,226.98
1983,54.09,4.65,8.43,7.61,76.44,3.27,9.35,2938.78,270.23
1984,68.09,5.97,8.51,8.69,95.34,5.61,9.45,4647.44,325.32
1985,71.06,2.47,6.35,6.04,51.21,9.49,3.06,5051.46,214.04
1986,64.83,4.74,7.2,9.01,96.67,8.44,9.46,4212.39,327.6
1987,61.8,4.68,7.97,7.65,73.74,7.66,10.51,3829.08,316.74
1988,67.77,3.78,7.53,8.99,98.22,7.43,5.98,4599.16,277.36
1989,69.15,4.32,6.94,8.74,92.21,8.6,4.66,4787.53,264.16
1990,70.59,6.21,10.52,8.07,88.5,8.77,7.24,4999.6,286.86
1991,69.69,3.62,8.55,7.91,78.97,5.92,1.91,4866.7,228.02
1992,69.41,4.73,10.37,6.99,71.22,6.34,7.59,4827.22,270.15
1993,63.7,4.36,5.84,6.89,58.93,5.94,8.99,4069.06,276.12
1994,67.99,4.99,8.45,8.43,94.84,8.93,7.18,4638.0,283.33
1995,59.54,3.86,6.95,8.31,84.03,8.37,2.08,3552.6,218.97
1996,69.41,3.96,9.05,7.61,77.61,5.24,4.75,4824.88,237.15
1997,70.8,3.69,6.88,7.91,77.4,8.56,6.09,5017.32,267.92
1998,61.16,4.41,8.74,7.72,78.05,8.23,1.11,3750.67,209.42
1999,62.53,4.37,8.91,8.83,100.34,6.44,3.62,3919.27,237.66
2000,69.04,4.84,9.14,6.74,67.1,6.77,9.62,4772.35,300.78
2001,64.46,5.17,7.47,6.85,65.21,6.27,8.34,4166.48,267.29
2002,66.73,4.95,8.96,6.84,66.51,9.23,6.03,4461.43,245.55
2003,60.39,2.85,9.71,6.16,59.5,8.25,4.95,3650.5,208.22
2004,63.48,5.05,6.36,7.3,69.85,9.8,6.37,4038.25,247.87
2005,60.01,3.85,7.61,7.85,77.69,6.47,3.96,3610.38,219.11
2006,56.79,3.27,7.53,7.83,77.84,6.75,3.72,3230.16,208.79
2007,63.4,4.48,8.34,8.3,89.04,10.53,3.74,4029.18,240.28
2008,71.84,4.06,8.75,8.04,83.97,8.85,6.74,5175.98,277.98
2009,67.12,5.01,8.89,8.31,87.5,11.24,6.29,4515.46,274.74
2010,62.32,5.4,8.8,9.05,103.2,6.1,6.97,3895.02,279.42
2011,68.64,4.45,11.54,8.79,103.86,3.99,7.56,4718.97,288.14
2012,69.41,4.34,7.71,8.62,90.16,6.19,4.91,4825.21,257.71
2013,58.05,3.76,8.87,7.02,69.35,11.17,3.71,3375.6,208.37
2014,71.3,3.2,10.92,7.97,83.59,8.63,3.97,5089.5,245.08
2015,67.87,3.8,8.54,7.9,76.93,6.99,9.95,4612.74,323.24
2016,67.42,4.44,7.17,7.24,70.82,9.7,3.0,4555.46,224.75
2017,67.53,5.54,7.21,6.49,59.65,7.41,7.27,4570.17,256.4
2018,67.72,1.84,7.78,8.28,86.7,9.84,4.6,4590.96,242.5
2019,62.65,3.84,7.31,8.32,86.87,8.9,4.51,3935.86,237.56
2020,65.45,3.36,8.36,7.68,77.71,9.55,6.68,4290.51,262.58
2021,58.29,3.59,6.52,8.49,88.06,11.1,4.49,3404.02,239.4
2022,67.93,3.57,6.66,7.83,76.56,9.48,5.7,4618.04,256.58
2023,67.48,4.51,6.8,8.04,77.79,7.73,4.2,4560.38,240.51
2024,69.51,4.99,8.62,6.78,67.12,9.25,4.51,4843.05,235.32
2025,68.12,4.25,8.06,8.6,94.01,10.57,5.37,4648.01,266.65
2026,63.21,5.13,9.3,7.26,74.31,7.8,5.72,4004.41,236.64
2027,63.22,3.59,6.96,9.18,98.53,8.58,3.36,4001.15,247.03
2028,71.19,3.43,9.26,7.69,78.7,6.28,7.73,5074.79,278.91
2029,67.05,4.42,8.42,7.93,80.88,6.43,9.94,4503.53,314.16
2030,65.3,2.44,7.26,10.2,115.95,4.03,6.44,4269.42,289.72
2031,67.2,6.26,8.93,8.13,85.6,6.39,4.75,4529.07,248.5
2032,62.44,3.11,9.38,7.02,71.96,5.32,5.65,3906.07,223.11
2033,59.82,5.66,9.28,8.15,85.02,5.17,6.64,3593.11,253.22
2034,67.64,2.95,7.88,7.0,67.04,6.22,5.02,4580.42,226.58
2035,64.74,5.9,7.84,8.59,91.52,8.36,2.85,4203.63,242.99
2036,54.16,6.97,6.51,6.45,58.21,7.33,4.96,2946.42,203.09
2037,61.41,5.5,7.09,6.1,50.42,9.16,3.79,3780.22,200.86
2038,62.28,3.86,7.64,8.34,86.63,9.22,1.69,3888.47,222.94
2039,63.46,3.84,8.15,8.01,80.54,8.94,4.59,4036.08,238.73
2040,66.63,5.38,7.46,8.15,86.48,6.13,5.36,4452.54,251.44
2041,72.64,4.38,7.14,9.39,109.07,7.52,4.95,5284.87,278.7
2042,58.98,3.87,7.89,5.66,52.18,6.47,7.22,3483.23,222.49
